,loss,accuracy,val_loss,val_accuracy
77,0.7706326246261597,0.9460135698318481,0.7260398864746094,0.9624373912811279
78,0.7631960511207581,0.9474436640739441,0.7679370641708374,0.947412371635437
79,0.7451339364051819,0.9495888352394104,0.7142736911773682,0.9624373912811279
80,0.7526285648345947,0.9470861554145813,0.7644062042236328,0.9457429051399231
81,0.7395853996276855,0.9460135698318481,0.8439507484436035,0.9340567588806152
82,0.7676262855529785,0.9442259669303894,0.7649776339530945,0.9582637548446655
83,0.7992100119590759,0.9335001707077026,0.8922556042671204,0.9215359091758728
84,0.8031445145606995,0.943510890007019,0.7616035342216492,0.960767924785614
85,0.7896280288696289,0.9410082101821899,0.7708380222320557,0.9532554149627686
86,0.7640330791473389,0.9499463438987732,0.7399707436561584,0.9540901780128479
87,0.7394420504570007,0.9517340064048767,0.7343855500221252,0.957429051399231
88,0.7172818183898926,0.9531641006469727,0.7850157022476196,0.9365609288215637
89,0.7220360040664673,0.9481587409973145,0.725311815738678,0.9507512450218201
90,0.7767347693443298,0.935645341873169,0.7302364706993103,0.9632720947265625
91,0.7961816191673279,0.935645341873169,0.8778334856033325,0.9248747825622559
92,0.831007182598114,0.9345727562904358,0.838619589805603,0.9390650987625122
93,0.8405554890632629,0.934215247631073,0.9490612149238586,0.8989983201026917
94,0.8610621690750122,0.9267072081565857,1.0302627086639404,0.8906511068344116
95,0.8761752843856812,0.9349302649497986,0.8473055362701416,0.9465776085853577
96,0.827695906162262,0.943510890007019,0.7699046730995178,0.9674457311630249
97,0.7581049799919128,0.96067214012146,0.7678502202033997,0.9457429051399231
98,0.7477995753288269,0.9499463438987732,0.7902350425720215,0.9340567588806152
99,0.7431888580322266,0.9463711380958557,0.7668061256408691,0.9415692687034607
